@relation 'weatherData-weka.filters.unsupervised.attribute.Remove-R1-2,6-7'

@attribute temperature numeric
@attribute pressure numeric
@attribute humidity numeric

@data
3.1,762.4,91
3.4,763.2,88
3.9,763.5,87
3.3,763.6,98
3,763.4,97
4.5,762.9,92
5.5,762,100
4.5,761.8,97
4.1,761.8,93
2.7,762.6,97
1.9,763.4,100
1.8,764.1,98
2.2,765.1,96
2.6,765.8,96
2.2,765.9,98
2,766.3,96
1.7,766,96
1.3,765.9,94
0.6,765.7,94
-0.4,765.7,92
-1.4,766.4,86
-1.9,766.6,87
-2.3,766.8,87
-2.7,767,87
-2,766.4,83
-1.7,766.9,75
-2.3,766.4,79
-1.3,?,76
-0.7,764.8,90
0.1,763.6,92
0.3,761.9,94
0.9,760.4,98
1.8,758,94
2.3,755.4,96
2.2,753.2,98
2.2,751.7,98
2.9,750.6,97
2.1,750.4,98
1.4,750.3,98
0.9,750.8,96
0.8,751,94
1.3,751.6,90
1.4,752.2,87
1.1,752.9,88
1.1,753.3,92
1.5,753.3,85
1.6,752.8,87
1.6,752.5,94
1.7,751.4,92
1.3,751,96
0.4,750.2,96
-0.1,749.8,94
-0.5,749.5,92
-0.8,749.6,89
-0.9,749.6,85
-1.1,749.6,84
-1.1,749.6,84
-1.7,749.5,86
-2,749.1,83
-2.7,748.7,89
-3,748.5,86
-2.8,748.4,86
-2.9,748.4,88
-2.5,748.5,82
-1.5,748.4,76
-1.9,749.2,81
-3.3,750,85
-3.2,751.3,81
-2.6,753.2,?
-1.8,754.9,78
-1.2,756.4,91
-0.9,757.7,75
-0.5,759.1,78
-1.3,760.3,90
-1.7,760.6,90
-1.3,760.6,86
-1.5,760.3,90
-0.6,760,84
0.2,759.1,86
-0.1,758.4,86
-0.1,757.3,92
-0.2,756.4,90
-0.8,755.3,94
-0.7,754.4,94
0.1,753.2,96
0.7,752,96
0.7,750.8,92
1.9,749.8,85
3.1,749.6,81
2.5,750.1,86
0.3,750.3,94
-0.6,751,94
1.6,751.4,82
2.9,751.2,75
2.8,750.9,79
2.8,750.2,89
4.1,749.8,77
3.7,748.8,73
3.2,747.2,73
4,744.6,69
4.9,742.4,72
3.7,741.1,88
2.4,741.5,93
1.1,744.8,90
-0.6,746.6,88
-2.8,747.6,?
-4.4,747.8,85
-5.2,747.4,85
-5,747,88
-5.2,746.7,88
-5.5,747.1,82
-5.7,747.8,84
-4.9,750.1,73
-4.6,753,72
-5,754.6,81
-5.7,755.9,92
-5.6,756.8,90
-5.4,757.1,90
-6.5,757,91
-6.4,756.5,86
-3.2,755.7,83
-4.7,755.8,88
-5.7,755.8,90
-7.4,756.3,90
-5.9,757,89
-6.3,758,87
-6.3,758.9,86
-4.4,759.4,81
-2.6,759.7,76
-4.2,759.9,77
-6,759.6,86
-5.1,758.6,90
-6.1,758,89
-6.3,757.3,89
-5.9,756.3,86
-4.8,755.6,81
-3.7,754.5,78
-3.6,753.7,80
-3.7,752.5,87
-2.8,751,95
-1.9,749.8,96
-1.2,748.4,88
-1.3,746.8,94
-1.3,745.3,93
-0.7,743.2,90
-0.4,742,88
-0.3,740.6,92
1.6,739.6,96
6.4,739.2,95
6.8,738.7,86
6.2,738.4,91
5.3,738.9,92
5.4,738.7,91
4.9,737.9,94
4.4,737,90
2.5,737.5,94
1.3,739.2,96
0.4,741.8,100
0.2,745.4,98
0.1,749.1,96
0.2,752.9,86
-0.1,754.4,90
-2.2,755.2,94
-0.7,755.1,90
1.1,754.6,90
0.8,754.2,90
0.3,755,85
1.3,756.8,65
1.3,758.8,70
1.8,760.5,80
-1.4,761,90
-3.9,760.9,93
-3.2,760.4,86
-2.7,759.3,82
-1.4,757.8,76
0,755.8,80
0.7,754.2,75
0.3,752.8,96
-0.7,752.2,97
-0.3,751.6,86
0.2,751.1,84
0.9,750.6,81
1.6,749.4,83
2.2,747.2,85
3,744,84
3.3,741.7,86
5.2,740.8,64
5.5,740.3,63
6.1,739.6,76
9.9,738.3,87
10.9,738.3,88
12.3,740.2,80
11.7,741.7,86
9.5,743.6,91
7.5,748.1,95
6.3,753.4,88
6,757,85
5.5,759.8,88
6.1,761.2,73
6.5,762.1,67
7.2,762.2,66
5.5,761.7,68
2,760.7,83
3.7,758.8,83
4.2,756.3,79
4.9,753.4,81
5.7,750.2,88
8.4,747.2,90
14.8,744.4,80
14.6,744.7,91
14.2,744.4,90
14.2,744.7,87
13.8,744.7,91
13.8,744.8,89
15.2,745.9,81
15.6,746.9,77
14.1,747.3,88
14.7,746.6,76
13.4,746,86
12.9,745.8,91
12.7,746.8,89
12.3,748.2,94
12,750.4,94
12.9,751.4,81
13.5,751.3,75
12.5,750.3,81
12,749.2,86
11.6,748.3,89
12.3,748.4,91
12.2,748.8,92
11.5,749.2,92
10.4,749.7,97
9.1,749.8,99
7.8,749.7,95
6.1,749.7,98
5,750.4,97
4.1,751.2,97
3.2,752.2,94
2.5,753.4,94
2.2,754.8,93
1.5,756.3,88
1.7,758.3,76
0.6,759.8,75
0.1,760.9,66
0.3,762.1,61
0.4,763.1,58
1.1,763.3,?
1.9,763.4,50
3.3,763.1,48
3.4,763.8,55
0.5,763,75
0.5,762.5,80
2.6,762.4,72
3,762.2,79
2.5,761.8,86
3.5,761.2,83
4.8,760.7,83
4.8,760.7,89
2.5,760.3,94
0.9,760.1,98
1.6,759.7,95
2.9,759,86
5.1,757.7,76
6.6,756.4,72
8.4,755.6,57
7.1,755.2,68
5.9,754.9,83
5.4,754.6,94
8.7,754.6,91
9.4,754.9,91
9.3,755.5,89
9.1,756.4,89
8.7,758.2,86
9.1,759.7,89
8.5,761.2,92
8.1,762.2,87
8.4,763.4,81
8,764.4,79
7.4,765.5,80
8,766.7,79
8,767.6,85
7.1,768.9,82
5.6,770,88
6.5,770.2,95
6.7,770.8,94
6.7,771.2,94
6.9,770.9,94
7.7,770,77
8.1,768.3,86
8.1,766.6,81
6.6,764.4,86
7.1,763,94
6.3,764.3,86
6.3,765.1,93
7.3,764.6,91
7.8,764.1,91
8,764.1,95
8.2,765.7,96
8.4,766.9,93
8.4,768.9,89
8.3,770.8,85
7.7,772.4,79
7.5,773.3,76
8.3,772.9,77
7.5,772.9,78
7,772.6,88
8.3,771.9,95
6.2,772.3,94
12.8,771.6,65
11.2,771.6,75
6.6,771.3,95
5.9,770.8,99
6.3,771,97
7.6,770.9,94
10.9,770.6,85
11.7,770.5,91
12.3,770.6,83
11.8,770.6,89
11.2,770,96
10.7,770,97
10.6,769.6,97
10.9,768.9,94
11.3,768.1,94
11.5,767.2,92
11.6,766.3,92
11.3,765.3,93
10.2,763.9,97
11,762.2,96
10.5,760.9,96
10.3,759.3,96
11.5,758.2,94
12.1,757.3,90
13.3,756.2,92
13,755.5,91
11.2,754.1,98
11.2,753.8,94
12,753.3,89
12.6,753,91
13,752.8,91
12.9,752.9,91
12.8,753.2,91
12.8,753.8,91
12.6,754.6,91
11.9,755.2,95
11.5,756.3,95
11.1,757,92
11,757.8,87
11.9,757.9,82
13.4,757.9,75
10.9,758.6,86
8.2,758.3,93
8.1,758.2,95
8.7,758.2,94
9.7,757.8,88
10.7,757.4,94
11.7,757,91
14.9,756.6,74
13.7,756.5,78
12.1,756.2,90
12,755.6,90
12.4,755.1,91
12.6,755.1,92
13.1,754.9,87
14,754.4,83
14.6,754,80
12.4,753.7,92
12.4,752.8,97
12,752.2,99
12.5,752.2,97
12.7,752.6,96
13,752.6,93
13.1,752.7,97
13.5,753,94
12.5,753,95
11.1,752.7,97
11.2,752.2,95
11.1,752,89
10.3,751.6,100
11.8,750.9,94
12.6,750.2,87
13.8,749.8,79
13,749.8,86
12.3,?,97
11.4,750.9,99
11.2,751.7,98
12.3,752.6,97
13.4,753.8,95
14.2,754.3,90
14.7,754.9,89
12.6,755.3,95
11.1,755.5,96
10.6,756.3,96
9.7,757.4,97
9.5,759.1,92
9.3,760.5,90
9.1,761.3,89
9.1,761.3,89
9.3,761.8,83
9,761.6,85
8.8,761.1,90
9,760.6,89
9.2,760.4,88
9.5,759.9,84
10.7,758.9,82
11.3,758,83
10.3,757.4,94
9.7,756.5,95
9.1,755.8,97
8.5,756.2,95
9.6,756.4,86
10.2,756.5,78
11.3,756.1,80
12.5,755.6,79
14.4,754.4,84
13.3,753.1,96
14,752.5,88
14.4,752.7,89
14.8,753.4,86
16,753.6,83
16.1,754.2,83
20.4,754.2,64
16.2,755.5,78
14.6,756.3,87
13.8,757.1,89
13.8,758.2,93
14.8,759.1,90
15.4,759.9,?
16.6,760.2,82
16.4,761.5,78
13.6,761.9,92
12.7,762.4,100
10.7,762.5,97
10.5,763.4,95
9.9,764.6,82
11.2,765.9,64
12.2,768,47
9.8,768.8,55
6.7,769.4,62
5.1,769.9,69
5.4,770,72
6.7,769.5,77
7.6,769,70
10.1,768.6,55
12.3,767.9,51
12.5,767,68
13.5,764.6,91
14.1,763.4,94
15.2,762.6,91
15.8,762.4,83
16.4,763,84
17.9,763,74
20,764.4,68
18.5,765.4,70
14.4,765.8,82
13.5,766.2,89
14.8,766.6,84
15.4,767,87
14.1,767.5,95
15.8,767.4,91
16.9,767.5,88
13.7,767.6,100
13.1,767.1,100
13.7,766.7,100
14.1,766.4,97
14.3,765.4,95
14.7,764.1,93
16.6,763.4,84
15.9,762.8,89
15.7,762.5,86
14.5,762,90
13.4,762,93
13.9,762.1,88
13.5,762.2,85
16.3,761.6,72
16.3,760.7,70
15.6,759.2,80
13.7,757.4,92
12.4,755.8,92
13.1,754.4,89
13.7,753.6,89
14.2,753,90
15.4,752.2,91
16.6,752.1,94
17.7,752.5,86
16.2,752.2,89
15.1,752.9,93
15.7,753.6,87
16.3,754.1,83
16.1,754.6,85
16.7,754.7,76
18.5,755.2,69
17.8,755.5,73
13.2,756,88
10.1,756.4,96
11.3,757.5,90
10.5,758.3,95
11.5,758.9,89
13.9,759.6,74
15.3,760.4,70
13.4,761,77
11.1,761.2,91
11.1,761.5,95
11.1,762.1,94
11.3,762.6,94
11.7,763.2,89
13.5,763.6,74
14.6,764.6,69
13.4,765.3,76
11.7,765.2,92
10.1,765.4,95
11.8,765.9,91
12.2,766.4,89
12.2,767,81
12.8,768.2,68
13.8,769.5,63
13.1,770.7,70
9.6,771.7,76
3.7,772.1,90
4.3,772.4,92
5.7,772,88
8.1,771.7,67
11.7,770.8,51
11.9,770.6,58
11.6,770.2,64
8.3,768.9,77
5.8,768,79
7.9,766.9,69
10.2,765.5,68
12.7,763,82
17.3,760.6,80
19.5,760.5,76
16.7,760.3,85
15.1,760.4,93
15.1,760.2,91
15.7,760.9,89
15.5,761.5,86
16.5,762.4,83
17.9,762.8,81
17.9,763.8,81
16.1,763.6,83
14.8,763.1,86
14.6,762.7,93
14.8,762.7,93
15.7,762.9,86
16.1,763.1,80
16.9,763.7,82
15.8,764.7,84
14.3,765.3,85
13.4,765.4,91
14,765.9,92
14.3,766.3,89
13.9,766.3,95
15.1,766.2,88
16.3,766,80
17.9,766,72
15.5,765.7,84
14.5,764.9,85
12.3,764.4,88
?,764.1,?
12.9,763.2,78
13.7,762.2,64
16.1,760.8,52
16.3,759.2,54
12.7,757.5,76
11.7,755.3,81
11.2,753.5,89
11.5,751.9,89
11.7,750.7,88
11.3,750.3,93
11.5,750.8,93
13.7,750.2,75
12.8,749.2,89
12.7,748,91
12.9,747.2,91
12.9,747.1,91
13.1,747.8,80
14.5,748.6,80
15.8,748.9,80
17.1,749.2,71
15.2,749.2,91
14.7,749.7,96
14.7,750.3,90
14.7,751.7,91
15.6,752.2,78
16,752.8,86
17.8,752.8,71
18.1,752.7,71
18.1,752.2,70
14.9,751.7,89
14.6,751.2,92
14.3,750.7,91
14.6,750.2,83
15.2,749.7,82
15.6,749,76
16.4,748.1,72
15.7,747.5,80
14.8,746.7,92
15.1,746.1,97
14.7,745.8,97
14.9,745.8,90
15.9,746,80
16.5,745.4,74
17.1,744.4,68
17.3,743.2,70
16.3,742.8,83
14.5,742.8,91
15.5,742.9,91
15.9,743.6,91
16.6,744.5,87
19.1,744.8,72
20.9,745.7,65
20,746.8,64
16.7,748.4,74
14.2,750.3,87
16.3,752.1,80
17.9,754.4,71
20,755.8,63
22.6,756.6,52
22.7,758.2,59
21.1,759.2,62
16.8,760.4,80
15.9,760.3,83
15.8,760.6,81
15.5,760.9,83
18.1,760.3,77
20.5,759.8,57
20.9,759.6,60
19.1,759.2,66
15.5,758.2,91
13.3,757.2,97
15.4,756.2,93
15.7,755.2,89
15.9,753.9,91
16.8,752.4,82
16.7,750.8,85
16.3,748.9,87
15.7,747.1,94
15.9,746.1,97
16.1,746.2,96
16.5,746.5,98
17.7,747.3,79
19.3,747,78
19,746.7,81
17.5,745.5,95
18,744,93
17.5,742.7,96
17.7,742.6,96
17.2,744.2,95
16.7,746.1,95
16.2,747.8,94
18.9,749,69
19.3,751.3,70
17.1,752.9,87
14.5,754.5,94
13.7,754.9,92
15.9,755.2,82
17.2,754.8,77
21.6,754.4,54
20.9,754,62
18.5,753.4,72
16.3,752.2,85
14.7,751.2,92
15.3,750.3,96
16.7,749.8,93
17.6,749.6,92
17.7,?,94
17,750.6,93
17.4,751.2,86
17.4,752,91
16,752.6,93
16.4,753.5,92
16.6,754.4,91
17.8,755,82
21.6,755,74
22.9,755.6,57
19.8,756.3,77
15.6,756.5,97
14.3,756.5,97
14.1,757,96
15.3,756.8,96
17.7,756.4,82
19.9,755.9,69
21.4,755.6,67
19.4,755,77
17.1,754.4,90
15.9,754,90
15.8,753.9,88
16.8,753.8,85
16.6,753.6,87
21,753,70
20,753.5,72
17.7,753.6,80
14.5,754,92
15.3,754,88
16.7,754,81
18.9,753.5,70
20.7,752.6,68
19.9,752.6,75
19.6,752.3,80
16.5,752.6,93
17.7,752.8,78
17.9,753.4,74
18.4,754.6,65
19.9,755.4,68
22.4,755.5,52
23.3,756.2,52
22.9,756.8,49
18.8,757.3,65
15.7,757,87
16.9,757.2,87
17.7,757.1,85
18.7,757.4,74
21.6,757.1,63
22.1,757.4,65
23.5,757.6,58
18.6,757.9,80
15.6,758,91
16.8,758.2,90
17.5,758.6,83
18.7,758.7,78
18.5,759,89
24.5,758.8,53
24,759.7,55
19,759.8,82
15.9,759.8,93
17.1,760.2,89
18.9,760.4,74
21.4,760.6,57
25.1,760.2,45
26.4,760.4,43
24.3,760.9,56
20,760.8,80
14.9,760.4,96
15.3,760.4,94
16.9,760,86
20.8,759.8,65
24.3,759.2,56
24.1,759.1,57
22,759.4,73
18.1,759,86
16,758.3,91
16,758.2,90
16.4,757.9,91
18.7,757.5,78
22.4,757.4,60
20,757.6,69
20.7,757.7,65
18.7,757.6,74
16.6,757.9,81
17.7,757.8,73
16.4,757.9,91
18.8,757.9,74
22.1,757.7,61
22.3,758,62
20.9,758,68
17.6,757.3,84
17,756.4,88
17.8,756.1,81
18.4,755.4,82
20.1,754.8,73
21.5,754.6,57
23.4,754.6,52
21.9,754.8,67
18.9,754.8,84
17.1,755,93
17.7,755.2,94
18.8,755.6,93
19.4,755.3,88
24.9,754.7,66
25,755.3,66
21.4,755.8,76
19.1,756.4,82
17.8,757,84
19.1,758,80
20.4,758.9,76
21.6,759.1,72
24.1,760.4,61
22.7,761.5,65
22,762.2,70
18.2,762.4,80
17.5,762.9,78
18.7,763.1,72
20.5,763,61
22.7,762.9,50
23.9,763,47
23.9,763.1,45
23.6,763.7,48
20.4,764.1,59
14.8,764.2,77
16.5,764,73
18.2,763.7,64
20.5,763.3,56
23.7,763.1,45
24.8,763.3,41
24.4,763.5,44
19.4,763.6,67
14.4,763.4,90
17.7,762,59
21,761.3,48
24.1,760.6,37
24,760.5,38
22.8,759.9,46
18.6,759.3,66
15.1,758.6,79
13.3,757.9,80
14.3,757.2,68
18.6,756.9,50
20.7,756.8,45
20.9,756.8,49
18.9,757.1,58
15.5,757.5,67
12.3,757.6,76
14.1,757.4,69
16.3,757.2,70
18.9,757.2,49
21.7,757.4,37
23.1,757.6,37
23,758,47
20.3,758.3,66
13.9,758.7,96
14.9,759.1,92
16.3,759.3,78
19.7,758.9,56
23.9,758.8,42
25.1,759.2,40
23.5,760,42
20.4,760,62
16,760.2,79
17.3,760,76
18.4,759.9,65
21.6,759.7,54
24.2,759.8,42
25.2,760.6,38
24.3,761.1,39
20.6,761.6,53
15.1,762,86
16.2,761.8,84
18.5,762.1,66
22.6,761.5,45
25.6,761.9,36
25.9,762.6,36
24.6,763.1,45
20.7,763.6,54
13.3,763.3,88
13.7,763,92
15.6,763,79
20.3,762.2,54
22.8,761.8,48
22.8,761.9,51
20.5,761.8,62
17.7,761.8,79
14.5,761.4,94
15.1,761,93
17.3,760.5,80
17.7,759.9,77
17.9,759.7,73
18.3,758.8,71
18.2,757.9,73
17,756.9,82
15.8,756.7,89
16,756.2,88
16.2,756.3,87
17.9,756.1,73
19,755.8,72
17.9,755.8,85
17.7,755.6,82
16.5,755.5,91
15.4,755.6,94
17.2,755.6,87
18.9,755.7,76
20,755.2,52
24.2,755.2,45
23,755.8,47
22.1,756.6,50
19.3,757.1,59
14.4,757.4,86
14.3,757.7,88
17.1,757.8,72
18.9,757.6,59
21.4,758,39
21.7,758.8,41
19.5,759.9,49
16.7,760.2,63
11.4,760.2,87
12.7,760.1,78
12,760.2,76
14.9,760,60
16.3,759.9,51
16.5,760.4,51
14.4,760.5,57
13.1,760.4,69
12.3,759.9,76
13.3,760.1,79
13.4,760,78
13.9,760,74
14.6,760,67
15.5,760,65
14.9,759.6,69
13.4,758.9,78
12.9,758.3,85
13,758,89
13.9,757.5,89
14.7,756.8,84
18.1,755.7,62
21.9,755.6,40
19.1,756.2,64
16.7,756.4,60
12.5,757,77
11.2,757.4,86
13.5,757.6,63
16.9,757.2,58
18.8,757.3,57
18.5,757.9,52
15.3,759.3,58
14.1,759,64
13.1,759.2,76
13.7,759.9,64
14.5,760.2,65
15.1,760.5,58
16.1,760.7,51
14.4,761.2,54
12.3,760.9,74
13.7,759.9,63
12.3,759.6,69
13,759.4,68
14.6,759.2,67
17.8,759.2,46
19.5,758.5,46
20.3,757.5,54
21.9,756.1,63
19.5,756.1,84
17.7,756.4,95
18.4,757.4,96
19.3,757.7,82
21.6,757.9,56
22.4,757.7,59
24.9,757.9,53
23,758,62
20.6,758,86
19.1,758,89
18.7,758.2,76
20.1,758.5,63
21.6,758.7,45
24.8,759.4,36
25.3,760.6,46
23.5,761.1,44
19.6,761.6,55
15.4,762.1,91
14.3,762,93
15.7,761.8,80
21.3,761.7,53
22.2,762.1,53
21.9,762.2,54
21.8,762.1,53
18.6,761.8,69
12.9,761.8,94
13,761.6,88
14.8,761.3,80
19.8,761,51
19,761.6,54
19.6,762,53
19.2,762.3,51
19.1,762.8,50
13.3,763.4,95
12.8,763.9,89
14,764.1,76
18.9,764.3,54
19.9,764.8,40
20.9,765.2,37
19.1,766.2,44
16.4,766.6,56
9.9,766.4,92
10.3,766.1,95
12.7,765.7,74
17.9,764.6,41
18.1,764.5,41
17,764.2,47
16.7,764.2,44
15.3,763.9,53
?,763.4,?
12.4,762.6,70
11.6,762,83
15.6,761.3,55
16.3,760.7,56
19.3,759.9,47
17.2,759.1,49
15,758.7,63
11.7,758.1,72
12.9,757.4,71
15.4,756.8,93
16.7,755.9,69
18.4,754.9,74
19.9,754.1,55
16.9,753.8,76
14.6,753.4,91
12.3,754.3,93
12.2,756,86
13.2,757.8,83
13.7,759.4,78
14.1,760.6,79
12,761.8,93
11.5,762.4,92
12.5,763,86
13.4,763.6,81
13.6,765.1,80
13.7,766.2,67
16.1,766.8,48
19.4,766.3,47
20.9,766,46
18.4,766.5,56
16.3,766.4,63
13.9,765.9,71
14.6,765.2,?
17.1,765.3,52
21.1,764.6,37
21.7,763.8,37
22.3,763.7,37
21.3,763.5,42
18.5,763,52
18,762.2,57
18.6,761.7,63
19.9,761.5,63
22.2,761,54
23.2,760.6,59
23.2,761.2,51
22.7,761.4,47
21.4,761.2,70
19.9,761.2,91
21,761.5,81
21.3,762.4,60
25.6,762.7,47
27.5,763.5,42
28.3,764.9,33
25.8,766,41
21.1,766.7,69
18.5,766.9,88
18.1,767,82
19.7,766.6,72
22.7,765.9,50
24.6,765.6,55
25,764.5,56
25,763.3,66
23.1,764.2,65
23.3,765.2,58
21.8,765.5,54
24.3,765.9,45
26.1,766.1,43
26.7,766.4,47
24.9,766.2,52
23.1,765.4,75
21.5,764.6,79
21.9,764.2,72
25.3,763.3,52
29.5,763.4,46
33.9,764,32
32.6,764.5,28
26.8,765,56
21.5,764.7,86
28.5,763.4,58
32,762.8,36
33.1,762.9,43
31,763,46
27.1,762.4,51
21.6,761.8,75
20.8,761.3,74
23.7,760.8,61
30,760.4,38
32.4,760.4,30
31.7,760.9,31
29.2,761.2,35
24.1,761.2,54
19.5,761,73
19.9,760.4,66
22.7,760.2,56
24.5,760,57
28.8,760.3,39
28.7,760.8,39
26.1,761.6,46
22.3,761.8,55
18.9,762.2,58
19.6,762.7,59
21.3,762.8,52
23.3,763.2,51
23.1,764,45
22.9,765.4,45
22,766.2,50
18.6,766.4,66
16.5,766.6,71
15.1,766.4,71
18,766.1,46
20,765.4,41
23.5,764.6,36
22.9,764.1,35
21.4,763.8,46
19.3,762.7,63
18.2,761.6,85
18.7,761.2,85
19.5,761.3,80
22,761.3,56
24.5,762.4,42
24.8,763.8,42
23.3,764.7,60
20.6,765.3,59
18,765.8,70
16.1,766,88
17.5,766.1,85
22.2,766.3,60
24.7,766.3,51
25.2,765.6,47
23.7,766.7,66
20.8,766.9,76
17.3,767.6,87
17.8,767.7,81
18.1,768,73
19.5,769.2,66
20.8,770.2,55
21.1,771.5,54
20,772.4,66
19.2,773,57
14.5,773,67
14.4,772.7,68
16.8,772.3,62
18.4,772.4,54
20.6,772.9,47
19.6,773.5,36
18.1,773.8,45
15.2,773.8,56
11.7,773.3,76
12.5,772.6,75
14.5,771.4,67
17.4,770.5,56
18.7,769.9,53
18.7,769.9,48
16.8,769.5,53
13.2,768.3,69
11,766.8,82
11.3,765.2,87
12.9,763.6,81
16.3,761.8,77
17.4,760.6,81
17.7,760.4,73
17.9,759.8,68
17.1,759.5,74
15.3,759.4,82
16.4,759.4,82
16.7,759.4,81
17.5,759.7,78
20.8,758.9,70
20.8,758.8,72
21.4,758.6,64
19.5,758.5,78
18.5,758.3,92
18.2,758.5,95
19.8,758.7,88
23.6,757.9,65
21.7,758.8,71
20.2,760.3,77
20.6,761.6,64
18.6,762.4,67
16.4,762.7,89
15.3,762.6,91
17.5,762.8,84
17,762.2,74
21.7,762.6,47
21.3,763.1,54
20.2,763.2,53
18.6,762.8,76
16.2,762.9,82
16.1,763,77
17.2,763.5,73
17.5,763.2,72
18.9,763.4,61
20.1,763.9,64
20.1,764.5,65
19.1,764.5,60
14.5,765,84
13.1,765.1,87
14.7,764.8,77
20,764.6,46
21,764.6,45
20.7,764.6,48
18.8,764.4,61
16.1,763.5,77
14.6,762.7,90
16.6,761.7,81
17.3,761,87
18.5,759.7,88
19.4,760.1,88
23.1,758.7,79
28.3,758.7,48
25.8,758.9,57
22.7,759,68
23.6,758.9,65
25.9,758.8,56
27.2,758.7,52
30.1,758.6,41
30.1,759.4,41
28.6,760.2,47
26.3,760.1,57
22.4,760.2,68
22.7,760.6,68
22.3,760.6,74
21.7,760.5,85
28.4,760.8,45
28.6,761.5,46
29.2,761.9,45
26.6,762,50
22.6,762.2,60
20,762.3,74
21.7,762.1,69
27.7,761.8,48
29.5,762.2,40
29.4,763,38
28.5,763.2,40
24.9,763.3,51
19.1,763.4,78
18.3,763,78
20.8,762.4,65
27.3,762,43
28.9,761.9,35
28.4,762.2,36
26.7,762.4,44
23.9,762.2,53
17.4,761.9,76
15.7,762.2,82
18.5,761.8,77
25,761.2,45
26.2,761.4,36
25.3,761.8,46
23.1,762.3,58
18.6,762.6,77
16,762.2,86
13.8,762,92
16.4,761.8,82
20.1,761.4,50
22.3,761.2,48
22.3,761.6,49
20.4,761.2,63
17.1,761,78
14.7,760.5,83
14.3,760.1,75
14,760.1,76
17.1,759.5,57
18.6,759.4,54
19,759.8,60
17.7,759.7,61
18,760,62
12.3,760.1,90
9.9,760.4,91
12.4,760.8,81
16,761.2,67
17,761.4,68
16.7,761.8,68
12.8,761.7,88
14.7,760.3,93
16.9,759.3,77
18.5,759.6,71
21,760,61
24.5,760,43
26.9,761,39
27.1,761.8,44
25.2,763,46
21.1,763.7,55
17.9,764.2,60
18.2,764.6,56
18.1,764.8,62
22.4,765.2,47
24.4,766.2,41
23.1,767.6,51
23.1,768.6,45
18.4,768.9,56
13.5,769,75
11.3,768.6,87
13.3,768.8,80
18.8,768.8,40
19.8,769.2,50
19.7,770,40
17.9,770.6,45
14.5,770.7,70
11.9,770.1,85
9.9,769.6,93
10.3,769.3,82
16.1,768.5,41
16.7,767.8,38
16.1,767.4,38
15.9,766.6,44
15.7,765.6,49
12.4,765.2,61
11.6,764.7,88
13,764.4,84
15.1,763.6,71
16.4,763.1,58
17,762.8,47
15.5,762.4,65
13.3,761.9,79
12.1,761.8,86
11.9,762.6,84
12.5,763.7,70
12.7,764.6,63
15.2,765.2,48
15.9,766.1,48
14.8,767.2,48
12.8,768.2,60
7.1,768,92
6.1,767.8,91
8.2,767.6,84
11.9,767.1,67
13,766.6,50
11.9,766.5,60
11.7,766,60
10.7,765.4,75
9,764.9,83
8,764.8,77
8.9,764.7,74
10.1,764.3,63
10.5,764.3,59
10.4,764.2,56
10.7,763.1,54
9.9,762.4,57
6.7,762.1,75
6.5,761.8,75
7.4,761.2,75
8.4,760.6,73
10.5,759.3,61
9.1,758.2,69
8.9,756.8,77
7.5,755.5,91
8.1,754.9,89
13.4,753.7,58
14.8,754.2,52
15.9,755.2,51
16.7,755.6,53
15.4,756.2,69
14,755.9,79
12.6,755.8,89
12.5,755.9,86
12.2,756.3,83
12.8,756.5,84
13.2,757,83
14.6,757.1,75
15.3,758,76
14.3,758.2,80
16,758.2,61
12.8,758,76
10.3,759,84
12.2,759.5,79
16.4,759.6,54
20.2,759.8,36
19.6,761.3,36
17.9,762.4,43
14.5,763.5,56
10.3,764.2,74
9.7,764.3,71
12,764.1,66
14.1,763.8,59
15.8,763.5,58
11.8,763.3,78
12.9,761.7,75
10.5,759.5,86
10.1,757.4,90
10.6,754.8,87
10.6,752.3,90
9.9,749.8,94
10.7,747.2,95
10.7,745.6,94
9.5,744.4,96
9.3,744.6,93
9.6,746.9,87
12.1,750.2,71
13.3,752,63
15.2,753.9,48
17.6,754.4,42
18.4,755,37
16.6,755.2,46
15.5,755,56
9.9,754.2,87
8.8,753.7,96
8.7,753.2,91
13.1,752.3,65
14.5,751.5,61
12.2,750.9,72
9.9,749.8,89
8.3,748.5,96
7.4,747.5,94
7.9,747.3,96
8.9,747.8,95
10,748,90
14.7,747.4,53
15.4,747.7,50
14.7,747.8,49
11.2,747.8,75
7.6,747.9,88
7.5,748.3,83
9.1,748.8,79
10.5,749.2,66
11.6,749.6,68
11.9,749.6,72
10.9,749.1,82
10.7,748.8,86
8.6,749.6,99
8.7,750.4,96
8.3,751.4,99
8.6,752.3,99
11.8,752.7,62
13,752.8,57
13,753.5,59
10.9,754,74
7.7,754.2,88
8.9,755,72
10.9,754.9,62
12.9,755,51
13.5,755.6,50
11.3,756.4,59
13.1,756,50
11.5,755.6,60
8.1,755.7,84
8.5,755.6,84
9.7,755.7,84
10,755.6,88
13.9,755,58
15,755.5,59
13.5,755.6,63
11.3,755.4,69
8.8,754.6,76
9.3,754.6,68
9.6,755,63
9.7,755.2,71
12.5,754.7,52
10.1,754.4,84
10.1,753.4,90
13.4,752.2,74
11.9,752.7,85
13,752.6,94
13.2,753.2,96
18.1,752.6,64
18.8,754,56
19,755.6,56
17.5,756.3,67
16,756.5,68
9.6,756.4,95
